market,funding_total_usd,status,country_code,funding_rounds,seed,venture,equity_crowdfunding,private_equity
Mobile,15000000,operating,USA,1,0,15000000,0,0
E-Commerce,40000,operating,GBR,1,40000,0,0,0
Games,450000,operating,,1,450000,0,0,0
Biotechnology,10154182,operating,USA,1,0,0,0,10154182
Biotechnology,2500000,operating,,1,0,2500000,0,0
Biotechnology,73480066,operating,USA,4,0,73480066,0,0
Clean Technology,40000,operating,NLD,1,40000,0,0,0
Biotechnology,210384730,operating,SWE,1,0,0,0,0
Software,522965,operating,GBR,2,0,0,0,0
Curated Web,840000,acquired,USA,2,70000,0,0,0
Social Media,31774,operating,,1,31774,0,0,0
Software,415000,operating,USA,2,415000,0,0,0
Health Care,3300000,operating,USA,1,0,3300000,0,0
Biotechnology,2575800,operating,USA,3,0,2575800,0,0
Curated Web,1740415,operating,,2,0,0,0,0
Enterprise Software,15000000,operating,USA,2,0,15000000,0,0
Enterprise Software,20000000,operating,USA,1,0,0,0,20000000
Hardware + Software,352500,operating,USA,2,0,0,0,0
Software,215000,operating,USA,1,215000,0,0,0
Software,12000000,closed,,2,0,12000000,0,0
E-Commerce,40000,operating,CHL,1,40000,0,0,0
Software,713450,operating,,1,0,713450,0,0
E-Commerce,50000,operating,,1,50000,0,0,0
Manufacturing,23950000,operating,USA,1,0,23950000,0,0
Curated Web,50000,operating,USA,1,50000,0,0,0
Clean Technology,18705000,operating,,1,0,18705000,0,0
Games,1500000,operating,,1,0,1500000,0,0
Clean Technology,85000000,acquired,USA,2,0,85000000,0,0
Clean Technology,14000000,acquired,USA,2,0,14000000,0,0
Biotechnology,9900000,operating,USA,3,0,9900000,0,0
Games,41500000,operating,USA,2,0,41500000,0,0
Advertising,629584,operating,GBR,3,0,629584,0,0
Clean Technology,20000000,operating,,1,0,20000000,0,0
Manufacturing,1250000,operating,USA,1,0,1250000,0,0
Software,25000000,operating,USA,3,0,20000000,0,0
Software,25000,closed,USA,1,0,25000,0,0
Security,16200000,operating,USA,2,0,8500000,0,0
Security,20000,operating,,1,20000,0,0,0
Enterprise Software,1060000,operating,USA,2,0,1060000,0,0
Software,65000,operating,USA,1,0,65000,0,0
Social Media,25000,operating,,1,25000,0,0,0
Finance,4600000,operating,USA,1,0,0,0,0
Software,1500000,operating,USA,1,1500000,0,0,0
Enterprise Software,52840,,BRA,1,52840,0,0,0
Curated Web,3854828,operating,USA,2,734828,3120000,0,0
Mobile,100000,operating,,1,0,100000,0,0
Software,15208650,,USA,4,0,13708650,0,0
Education,199934,operating,COL,2,49934,0,0,0
Mobile,500000,operating,IND,1,0,500000,0,0
Health and Wellness,309786,operating,USA,1,309786,0,0,0
Mobile,15500000,operating,USA,3,0,13500000,0,0
Finance,418000,operating,USA,1,418000,0,0,0
Games,50000,closed,USA,1,0,0,0,0
Finance,1730000,acquired,,1,0,1730000,0,0
E-Commerce,1746001,operating,USA,2,1500001,246000,0,0
Mobile,9620000,acquired,GBR,1,0,9620000,0,0
Curated Web,7400000,acquired,USA,1,0,7400000,0,0
Biotechnology,420763,operating,CHE,1,0,420763,0,0
Mobile,19749994,operating,USA,6,2250000,15999994,0,0
Health and Wellness,46652379,operating,USA,5,0,32652800,0,13999579
Curated Web,8328770,acquired,IND,3,0,8118770,0,0
Enterprise Software,3500000,operating,BRA,1,0,0,0,0
Software,2150000,operating,USA,3,0,700000,0,0
Social Media,250000,closed,USA,3,90000,50000,0,0
Clean Technology,25900000,operating,USA,4,0,22900000,0,0
Software,271850,operating,USA,1,0,271850,0,0
Software,225000,operating,USA,1,0,225000,0,0
Curated Web,397000,operating,USA,1,0,397000,0,0
E-Commerce,600000,operating,,1,600000,0,0,0
Biotechnology,30200000,operating,ISR,3,0,10000000,0,0
Security,242000,operating,FRA,1,0,242000,0,0
Enterprise Software,2273000,operating,USA,3,0,1510000,0,0
Education,1750000,operating,USA,1,0,1750000,0,0
Hardware + Software,65000000,operating,ARE,1,0,0,0,65000000
Software,72000000,operating,USA,1,0,0,0,72000000
Finance,1140575,acquired,GBR,2,0,1140575,0,0
Software,75000000,,CAN,1,0,0,0,0
Analytics,13300000,operating,CAN,2,0,13300000,0,0
Software,12453432,operating,USA,2,0,12453432,0,0
Semiconductors,26100000,operating,IRL,3,0,26100000,0,0
Biotechnology,250000,operating,USA,1,0,250000,0,0
Software,3949998,acquired,USA,3,1100000,2849998,0,0
Analytics,7450000,operating,USA,3,0,4600000,0,0
Biotechnology,123200,operating,USA,1,0,123200,0,0
Clean Technology,5000000,operating,USA,1,0,0,0,0
Health and Wellness,2800718,acquired,USA,3,0,1600000,0,0
Biotechnology,50000,operating,USA,1,0,0,0,0
Software,127120835,operating,USA,4,0,127120835,0,0
Curated Web,753206,operating,USA,2,0,753206,0,0
Hardware + Software,18155188,operating,USA,4,0,18155188,0,0
Clean Technology,1650000,operating,AUS,1,0,1650000,0,0
Clean Technology,1175760,,IRL,1,0,1175760,0,0
Curated Web,4225,operating,USA,1,0,4225,0,0
Biotechnology,80837,operating,,1,0,0,0,0
Games,8110454,acquired,USA,5,1650000,6460454,0,0
Finance,22740,operating,USA,1,0,0,0,0
Web Hosting,26900000,operating,ISR,3,1900000,25000000,0,0
Analytics,11800000,operating,USA,3,0,11800000,0,0
Clean Technology,4000000,operating,USA,3,0,3000000,0,0
Biotechnology,11898299,operating,USA,5,0,11448299,0,0
Clean Technology,42250000,acquired,USA,5,0,42250000,0,0
Semiconductors,28063773,operating,USA,3,0,27313773,0,0
Manufacturing,64000000,operating,SGP,3,0,64000000,0,0
Security,52000000,closed,USA,3,0,52000000,0,0
Web Hosting,15000000,operating,USA,1,0,15000000,0,0
Software,602917,operating,USA,1,0,602917,0,0
Enterprise Software,25000,operating,USA,1,25000,0,0,0
Health Care,1040000,operating,USA,2,750000,0,0,0
Curated Web,2049999,operating,USA,2,1300000,749999,0,0
Clean Technology,8800000,operating,CAN,1,0,8800000,0,0
E-Commerce,30000,,RUS,1,30000,0,0,0
Software,5000000,operating,GBR,2,0,5000000,0,0
Social Media,115000,operating,,2,115000,0,0,0
E-Commerce,778000,operating,SGP,2,0,778000,0,0
Health Care,420000,operating,USA,2,420000,0,0,0
E-Commerce,150000,operating,USA,1,0,150000,0,0
Health Care,500000,operating,USA,1,0,0,0,0
Software,375000,operating,USA,1,0,375000,0,0
Health and Wellness,11750000,operating,USA,2,4250000,7500000,0,0
Hardware + Software,11600000,operating,USA,1,0,11600000,0,0
Security,2750000,operating,USA,1,0,2750000,0,0
Semiconductors,5000000,operating,USA,2,0,3000000,0,0
Biotechnology,1399997,operating,USA,2,0,1399997,0,0
Software,250000,operating,USA,1,0,250000,0,0
Curated Web,3181000,operating,USA,3,0,181000,0,0
Analytics,201777,operating,GBR,2,201777,0,0,0
Software,125000,operating,USA,1,125000,0,0,0
Health and Wellness,50000,operating,USA,1,0,0,0,0
Software,10000000,operating,USA,1,0,10000000,0,0
Security,177000,closed,GBR,1,0,177000,0,0
E-Commerce,125000,operating,USA,1,125000,0,0,0
Health Care,177000000,operating,USA,5,0,114000000,0,0
Software,78600,operating,USA,3,0,0,0,0
E-Commerce,40000,operating,CHL,1,40000,0,0,0
Curated Web,7819999,operating,USA,3,0,7819999,0,0
Hardware + Software,1825000,operating,USA,4,0,1450000,0,0
Clean Technology,1602500,closed,USA,1,0,1602500,0,0
Biotechnology,7051572,operating,USA,1,0,7051572,0,0
Clean Technology,24982000,operating,CAN,5,0,24982000,0,0
Clean Technology,5000000,operating,,1,0,5000000,0,0
Biotechnology,500000,operating,,1,0,0,500000,0
Clean Technology,2487500,operating,USA,1,0,0,0,0
Health Care,1000000,operating,USA,1,0,1000000,0,0
Biotechnology,1445000,operating,USA,2,850000,595000,0,0
Biotechnology,2550000,operating,USA,3,0,2550000,0,0
Health Care,5300000,operating,USA,1,0,5300000,0,0
Software,23350000,operating,USA,5,0,18350000,0,0
Biotechnology,10000000,operating,ISR,1,0,10000000,0,0
Biotechnology,7891875,operating,USA,1,0,7891875,0,0
Biotechnology,21000000,operating,JPN,4,1600000,19400000,0,0
Health Care,4537001,operating,USA,1,0,4537001,0,0
Enterprise Software,250000,operating,USA,1,250000,0,0,0
Biotechnology,1500000,operating,USA,1,0,0,0,0
Health and Wellness,392500,operating,USA,2,392500,0,0,0
Software,20000,operating,USA,1,0,0,0,0
Health Care,34999992,operating,USA,2,0,9999992,0,0
Finance,190000,operating,USA,1,0,0,0,0
Health and Wellness,25000,operating,USA,1,25000,0,0,0
Health Care,100000,operating,USA,1,100000,0,0,0
Health and Wellness,40000,operating,CHL,1,40000,0,0,0
Advertising,37397,operating,JPN,1,37397,0,0,0
Analytics,35000000,operating,USA,1,0,0,0,0
Mobile,350000,operating,USA,2,20000,0,0,0
Biotechnology,4734165,acquired,GBR,2,0,4734165,0,0
E-Commerce,850000,operating,USA,1,0,0,0,0
Clean Technology,40000,operating,PER,1,40000,0,0,0
Education,20000,operating,,1,20000,0,0,0
Games,3000000,operating,CHN,3,0,1500000,0,0
Software,2000000,operating,USA,1,0,2000000,0,0
Advertising,10000000,operating,USA,1,0,10000000,0,0
Enterprise Software,69000000,acquired,USA,4,0,69000000,0,0
Analytics,125000,closed,USA,2,125000,0,0,0
Software,1000000,acquired,USA,1,0,1000000,0,0
E-Commerce,14308892,operating,USA,4,3100000,10249056,0,0
E-Commerce,1300000,operating,USA,1,0,1300000,0,0
Hardware + Software,2799000,operating,DEU,4,2662000,0,0,0
Software,5303380,operating,USA,1,0,5303380,0,0
Enterprise Software,4000000,acquired,USA,1,0,4000000,0,0
Enterprise Software,500000,operating,USA,3,360000,140000,0,0
Software,149074,operating,USA,1,149074,0,0,0
Biotechnology,750000,operating,AUS,1,0,0,0,0
Biotechnology,15000000,acquired,USA,1,0,15000000,0,0
Biotechnology,50000000,operating,USA,2,0,50000000,0,0
Clean Technology,29000000,operating,USA,4,0,29000000,0,0
Biotechnology,26231110,operating,USA,4,0,26051110,0,0
Games,17292326,operating,USA,2,0,17292326,0,0
Biotechnology,700000,operating,USA,1,0,700000,0,0
Software,1000000,operating,USA,1,1000000,0,0,0
Manufacturing,7000000,acquired,USA,2,0,7000000,0,0
Health Care,357129887,operating,USA,8,0,255729847,0,62400000
Hardware + Software,1990000,operating,GBR,1,0,1990000,0,0
Health and Wellness,301000000,operating,USA,2,0,0,0,300000000
Manufacturing,400000,operating,USA,1,0,0,400000,0
Hardware + Software,210000,operating,USA,1,210000,0,0,0
Software,8000000,operating,USA,3,2000000,6000000,0,0
Health and Wellness,36150000,operating,USA,2,250000,35900000,0,0
Biotechnology,6300755,operating,USA,4,792506,5508249,0,0
Mobile,50000,closed,,1,50000,0,0,0
Mobile,1000000,operating,DEU,1,1000000,0,0,0
Health and Wellness,500000,operating,USA,1,0,0,0,0
Hardware + Software,160000,operating,USA,1,0,160000,0,0
Analytics,5500000,operating,USA,2,2500000,3000000,0,0
Software,2500000,operating,USA,1,0,2500000,0,0
Biotechnology,8000000,operating,USA,1,0,8000000,0,0
Manufacturing,9300000,operating,USA,3,0,9300000,0,0
Social Media,2700000,closed,USA,3,450000,2250000,0,0
Biotechnology,67500000,acquired,USA,1,0,67500000,0,0
Education,40000000,acquired,USA,1,0,0,0,40000000
Health and Wellness,30000000,operating,USA,1,0,30000000,0,0
Biotechnology,40000000,operating,USA,1,0,40000000,0,0
Biotechnology,500000,operating,USA,1,0,0,0,0
Biotechnology,57530585,operating,GBR,3,0,57530585,0,0
Clean Technology,275000000,operating,IND,2,0,0,0,275000000
Clean Technology,145000,operating,USA,1,0,145000,0,0
Clean Technology,32200000,operating,USA,2,0,32200000,0,0
Manufacturing,650000,operating,USA,1,0,650000,0,0
Analytics,28000,operating,USA,1,28000,0,0,0
Clean Technology,75000000,operating,USA,2,0,75000000,0,0
Biotechnology,78537524,operating,USA,5,0,76037524,0,0
Semiconductors,7800000,operating,CAN,2,0,7500000,0,0
Biotechnology,7520000,operating,USA,1,0,7520000,0,0
Biotechnology,1200000,closed,USA,1,0,1200000,0,0
Health Care,1810000,operating,USA,2,0,1810000,0,0
Curated Web,7400000,operating,CHN,3,0,4200000,0,0
Finance,133205128,operating,CHN,2,0,130000000,0,0
Finance,32590983,operating,,1,0,32590983,0,0
Finance,41069,operating,GBR,1,41069,0,0,0
E-Commerce,54400000,operating,USA,3,0,54400000,0,0
Curated Web,17000000,acquired,USA,2,0,17000000,0,0
Curated Web,40000,operating,USA,1,0,0,0,0
Curated Web,600000,operating,,1,0,600000,0,0
Software,8565083,operating,GBR,3,555026,8010057,0,0
Curated Web,305000,operating,USA,1,305000,0,0,0
Curated Web,675000,acquired,USA,2,675000,0,0,0
Manufacturing,250000,operating,USA,1,0,250000,0,0
Curated Web,496000,operating,SWE,1,0,496000,0,0
Analytics,4850000,operating,USA,2,1150000,3700000,0,0
Curated Web,20000,operating,USA,1,20000,0,0,0
Curated Web,21300000,operating,USA,6,950000,20350000,0,0
Web Hosting,1230000,operating,SWE,1,0,1230000,0,0
Software,15200000,operating,USA,2,0,15200000,0,0
Software,9000000,operating,USA,2,0,9000000,0,0
Biotechnology,10249632,operating,USA,1,0,10249632,0,0
Biotechnology,1709999,operating,USA,3,0,1509999,0,0
Biotechnology,594050,operating,CAN,1,0,594050,0,0
Enterprise Software,20000000,operating,CAN,1,0,20000000,0,0
Biotechnology,5400000,operating,USA,2,0,4000000,0,0
Advertising,84590402,operating,USA,7,0,42500000,0,41011402
Social Media,250000,operating,USA,1,250000,0,0,0
Curated Web,500000,acquired,USA,1,0,0,0,0
Biotechnology,1600000,operating,GBR,1,0,1600000,0,0
Biotechnology,720000,operating,USA,1,0,720000,0,0
Biotechnology,29499310,operating,USA,2,0,5897313,0,23601997
Enterprise Software,1292375,operating,USA,2,123045,0,0,0
Advertising,1000000,acquired,USA,1,0,1000000,0,0
Health and Wellness,350000,operating,USA,2,0,250000,0,0
Curated Web,67650000,operating,USA,6,0,67650000,0,0
Advertising,117094,operating,GBR,2,0,0,0,0
Curated Web,100000,closed,USA,1,0,0,0,0
Software,12405150,operating,USA,2,0,12405150,0,0
Software,159103,operating,ARG,4,129103,0,0,0
Biotechnology,15103062,operating,USA,2,0,14796231,0,0
Health Care,43500000,operating,USA,5,0,39500000,0,0
Security,10000000,operating,USA,1,0,10000000,0,0
Web Hosting,9875231,operating,USA,2,0,9875231,0,0
Software,2536000,operating,USA,2,0,0,0,0
Biotechnology,13960000,operating,SWE,1,0,13960000,0,0
Curated Web,66299,operating,,1,66299,0,0,0
Web Hosting,15000000,operating,ISR,2,0,15000000,0,0
Biotechnology,8883334,operating,USA,3,0,7800000,0,0
Software,8240000,operating,CAN,2,0,8240000,0,0
Biotechnology,3700000,operating,USA,2,0,2500000,0,0
Mobile,7119238,operating,USA,2,0,7000000,0,0
Curated Web,350000,closed,USA,1,0,350000,0,0
Hardware + Software,1210000,operating,FRA,1,0,1210000,0,0
Software,146938,operating,USA,1,0,146938,0,0
Clean Technology,813000,operating,IRL,1,813000,0,0,0
Software,3375020,operating,USA,1,0,3375020,0,0
E-Commerce,10646213,operating,USA,7,0,7486213,0,0
Social Media,1750000,operating,USA,2,250000,1500000,0,0
Health Care,32004000,operating,USA,3,0,30000006,0,0
Health Care,6581289,operating,USA,9,0,6581289,0,0
Hardware + Software,500000,operating,USA,1,500000,0,0,0
Biotechnology,4247540,closed,USA,4,0,3872540,0,0
Curated Web,373275,operating,ITA,1,373275,0,0,0
Finance,4250000,operating,USA,1,0,4250000,0,0
Biotechnology,21665600,operating,CAN,6,0,13963262,0,4937100
Biotechnology,12000000,operating,USA,1,0,0,0,0
Advertising,9372811,operating,GBR,2,0,9372811,0,0
Software,6000000,operating,CAN,1,0,6000000,0,0
Clean Technology,10000,operating,USA,1,0,10000,0,0
Health Care,110500,operating,,2,0,110500,0,0
Software,679000,closed,SWE,1,0,679000,0,0
Software,868050,,USA,1,0,868050,0,0
Hardware + Software,1800000,operating,USA,2,1800000,0,0,0
Curated Web,200000,,RUS,1,200000,0,0,0
Curated Web,16500000,operating,ARG,2,0,16500000,0,0
Biotechnology,112999999,operating,USA,4,0,111000000,0,0
Biotechnology,750000,operating,USA,1,0,750000,0,0
Health Care,4100000,operating,USA,4,1550000,2550000,0,0
Mobile,40000,operating,CHL,1,40000,0,0,0
Mobile,2700000,,USA,4,500000,1100000,0,0
Software,400000,operating,USA,1,0,400000,0,0
Curated Web,500000,operating,CZE,1,0,500000,0,0
Biotechnology,60741995,operating,CAN,5,1841995,25000000,0,1600000
E-Commerce,25000000,acquired,USA,1,0,25000000,0,0
Curated Web,247000,operating,CZE,1,0,247000,0,0
E-Commerce,7000000,operating,USA,1,0,7000000,0,0
Analytics,2844942,acquired,USA,3,0,2200000,0,0
Analytics,15200000,operating,USA,1,0,15200000,0,0
Advertising,2000000,operating,CAN,1,0,2000000,0,0
E-Commerce,561967,operating,,2,218845,0,0,0
Advertising,299500000,acquired,USA,5,21000000,128500000,0,150000000
Analytics,59400000,operating,USA,4,0,59400000,0,0
Software,100000,operating,GHA,1,100000,0,0,0
Software,450310,operating,ITA,1,450310,0,0,0
Health Care,14273,operating,RUS,1,0,0,0,0
Clean Technology,2000000,operating,USA,1,0,2000000,0,0
Analytics,1000000,acquired,USA,2,1000000,0,0,0
Education,1000000,operating,,1,0,1000000,0,0
Software,669032,operating,DEU,1,669032,0,0,0
Analytics,20000000,operating,,2,0,20000000,0,0
Software,2250000,operating,USA,2,250000,2000000,0,0
Hardware + Software,7000000,operating,USA,1,0,7000000,0,0
Social Media,1550000,closed,USA,2,50000,1500000,0,0
Health and Wellness,40000,operating,CHL,1,40000,0,0,0
Biotechnology,18000000,operating,DEU,1,0,18000000,0,0
Enterprise Software,101500,operating,USA,1,0,101500,0,0
Mobile,100000,operating,USA,1,100000,0,0,0
Clean Technology,7340000,operating,USA,1,0,7340000,0,0
Health Care,116000000,operating,USA,3,0,0,0,0
Biotechnology,75000,operating,USA,1,75000,0,0,0
Health Care,5809000,operating,,1,0,5809000,0,0
Software,1000,operating,USA,1,0,0,1000,0
Software,40000,operating,USA,1,40000,0,0,0
Social Media,25000000,operating,USA,1,0,25000000,0,0
E-Commerce,10015940,operating,USA,3,0,0,0,0
Hardware + Software,25000000,operating,USA,1,0,0,0,0
Hardware + Software,28500000,acquired,USA,2,0,28500000,0,0
Software,86922153,operating,USA,4,0,44000000,0,42922153
Health and Wellness,24150000,,USA,2,0,24150000,0,0
Health Care,113620000,operating,USA,4,0,113620000,0,0
Health and Wellness,160000,operating,IDN,1,160000,0,0,0
Software,1095000,operating,USA,1,0,0,0,0
Security,25300000,acquired,USA,2,0,25300000,0,0
Software,230000,operating,USA,1,0,230000,0,0
Enterprise Software,840934,operating,USA,1,840934,0,0,0
E-Commerce,10000000,acquired,USA,2,0,10000000,0,0
Analytics,2370000,operating,USA,2,0,2370000,0,0
Biotechnology,1833055,operating,USA,1,0,0,0,0
Advertising,5000000,,USA,1,0,5000000,0,0
Hardware + Software,4091585,operating,USA,3,0,4091585,0,0
Mobile,200000,operating,USA,1,0,0,0,0
Advertising,1759797,operating,USA,2,1200000,559797,0,0
Semiconductors,11200000,operating,USA,1,0,11200000,0,0
Software,7000000,operating,USA,1,0,7000000,0,0
Biotechnology,15500000,acquired,USA,2,0,14000000,0,0
Software,500000,operating,USA,1,0,500000,0,0
Curated Web,20000,closed,USA,1,20000,0,0,0
Enterprise Software,2060000,operating,,3,60000,2000000,0,0
E-Commerce,60000,operating,,1,60000,0,0,0
Social Media,15200000,operating,USA,3,0,15200000,0,0
Software,18200000,operating,USA,3,0,7000000,0,11200000
Hardware + Software,12000000,operating,USA,1,0,0,0,12000000
Biotechnology,104999998,operating,USA,3,0,49999998,0,55000000
Biotechnology,3370231,operating,USA,2,0,3370231,0,0
Software,18000,operating,,1,18000,0,0,0
Biotechnology,35456381,operating,USA,3,0,35456381,0,0
Software,25000000,operating,USA,1,0,25000000,0,0
Curated Web,20000000,operating,ISR,1,0,20000000,0,0
Curated Web,25000,closed,USA,1,25000,0,0,0
Software,7670000,operating,USA,1,0,7670000,0,0
Hardware + Software,1000000,operating,USA,1,0,1000000,0,0
Hardware + Software,2871600,closed,USA,1,0,2871600,0,0
Software,94000100,operating,USA,3,0,94000100,0,0
Health and Wellness,62750000,operating,USA,3,0,50000000,0,12750000
Finance,107225000,acquired,USA,3,0,107225000,0,0
Finance,11800000,,USA,2,0,10000000,0,0
Health and Wellness,1818000,operating,USA,2,0,768000,0,0
Finance,7318000,acquired,USA,3,2700000,4500000,0,0
Hardware + Software,615000,operating,USA,3,615000,0,0,0
Games,500000,operating,ISR,1,0,500000,0,0
Social Media,1672271,operating,JPN,3,0,0,0,0
Manufacturing,48619829,operating,GBR,2,0,9809911,0,38809918
Health Care,12000,operating,USA,1,12000,0,0,0
Health Care,350000,operating,USA,1,0,0,0,0
Advertising,20000000,operating,USA,1,0,20000000,0,0
Advertising,1825800,operating,USA,3,0,1345800,0,0
Social Media,1000,operating,,1,1000,0,0,0
E-Commerce,550000,operating,ISR,1,550000,0,0,0
E-Commerce,50000,closed,,1,50000,0,0,0
Mobile,1250000,operating,CAN,2,0,1250000,0,0
Advertising,1100000,operating,USA,1,0,0,0,0
Finance,218000,operating,USA,2,18000,0,0,0
